id,category,pdf,page,terms_in_source,terms_applied,terms_missed,english_leaks,row_hit_rate
9812270989e7dc0c,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,3,helmet (×1),helmet→casco,,,1/1
ce5dc1979d3e31c5,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,3,helmet (×1),helmet→casco,,,1/1
5362542447df9598,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,3,helmet (×1),helmet→casco,,,1/1
26e7349b86f8259a,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,3,respirator airline filter (×1) | Panblast (×2) | PBF (×2),respirator airline filter→filtro operario | Panblast→Panblast | PBF→PBF,,,5/5
76c646eedbb0059b,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,3,helmet (×1) | Cosmo (×1),helmet→casco | Cosmo→Cosmo,,,2/2
1b39c0e088d9e291,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,3,Panblast (×1) | helmet (×1) | Cosmo (×1) | NPT (×1) | BSP (×1),Panblast→Panblast | helmet→casco | Cosmo→Cosmo | NPT→NPT | BSP→BSP,,,5/5
b9a3a10f7b09530a,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,3,,,,,
4c66d58ae2d9f11c,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,3,helmet (×1),helmet→casco,,,1/1
b83feb8b26ca6965,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,3,helmet (×1),helmet→casco,,,1/1
74ef39d2e90cede0,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,3,helmet (×1),helmet→casco,,,1/1
9160ac1ab5760dea,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,3,,,,,
91896a9a22571911,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,3,helmet (×1),helmet→casco,,,1/1
0b2515205662bdab,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,3,helmet (×1),helmet→casco,,,1/1
0cb75147799bdffc,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,3,air cooling controller (×1) | helmet (×1),air cooling controller→cooler de casco | helmet→casco,,,2/2
93062998010a9165,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,3,helmet (×1),helmet→casco,,,1/1
f87fad1c186b806a,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,3,helmet (×1),helmet→casco,,,1/1
81381048465e203c,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,3,,,,,
887ba1e00c90bcc4,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,3,,,,,
37b2ac185a2fe505,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,3,,,,,
c69854b773af2c7d,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,3,,,,,
75149244d52439b8,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,3,,,,,
5b74d0c3a0482df4,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,3,,,,,
8a9e34b64ec45a52,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,3,helmet (×1),helmet→casco,,,1/1
612dff6b3f452ca2,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,4,helmet (×2),helmet→casco,,,2/2
5579e57b40bf41d3,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,4,helmet (×1),helmet→casco,,,1/1
8b1712b81f589d9d,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,4,,,,,
bc7a500150f2a9bd,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,4,Panblast (×1),Panblast→Panblast,,,1/1
b76b98d93f2d376b,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,4,,,,,
d021d692ca9c7592,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,4,,,,,
98db9f4645f61336,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,4,,,,,
f43ba8fe594cf2c7,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,4,,,,,
200dd5f2f0550930,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,4,,,,,
e962bd4b8e3fd026,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,4,,,,,
c92f9425419a04af,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,4,,,,,
86f0e8a96663162e,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,4,,,,,
c2b166878eeed3be,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,4,,,,,
efc76b1c94b669a5,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,4,,,,,
ed9d941163dc1725,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,4,,,,,
d5e0129d128f533a,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,4,,,,,
4d591953a2189628,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,4,,,,,
756654b09e9dfaa2,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,4,,,,,
bf5001252d63250d,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,4,respirator airline filter (×1) | Panblast (×1) | PBF (×2),respirator airline filter→filtro operario | Panblast→Panblast | PBF→PBF,,,4/4
eb5371d982b3f913,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,4,,,,,
769cf933556c7eda,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,4,,,,,
7ef748ce263b1fab,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,4,,,,,
49d66bdab9a77de8,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,4,helmet (×1),helmet→casco,,,1/1
8878f82f1fee691a,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,4,,,,,
7d87e8e34fe2fe58,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,4,,,,,
93e01b81cfacb0a3,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,4,inner lens (×3) | helmet (×1),inner lens→lámina interior | helmet→casco,,,4/4
90138d6a4f8c113a,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,4,,,,,
afb2ac38d46d551c,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,4,,,,,
5a4a48587dda46b3,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,4,helmet (×1),helmet→casco,,,1/1
8d95531eab7fa101,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,5,,,,,
7c4dd69098c54878,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,5,outer lens (×1) | inner lens (×1),outer lens→lámina exterior | inner lens→lámina interior,,,2/2
aa9947a57f889b48,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,5,helmet (×1),helmet→casco,,,1/1
14d2e80d772e17c5,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,5,sealing band (×1) | helmet (×1) | cape (×1),sealing band→banda de goma | helmet→casco | cape→capa,,,3/3
ac777df3f0256fbf,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,5,sealing band (×1) | helmet (×1) | cape (×1),sealing band→banda de goma | helmet→casco | cape→capa,,,3/3
59131cd21cf84587,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,5,,,,,
de7eced11c13b838,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,5,breathing tube (×1) | helmet (×1),breathing tube→tubo respirador | helmet→casco,,,2/2
50b0911ff5199576,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,5,,,,,
2401a978a4da0b5a,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,5,breathing tube (×2) | helmet (×2),breathing tube→tubo respirador | helmet→casco,,,4/4
859082e190afe4ef,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,5,helmet (×1),helmet→casco,,,1/1
aeffd5e457924c3b,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,5,helmet (×1),helmet→casco,,,1/1
e6fdff26a99d8b83,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,6,helmet (×1),helmet→casco,,,1/1
afaaa057608afee1,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,6,air cooling controller (×1) | breathing tube (×1),air cooling controller→cooler de casco | breathing tube→tubo respirador,,,2/2
7eedad37d125b3d8,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,6,breathing tube (×1),breathing tube→tubo respirador,,,1/1
8a06a043541f81f2,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,6,air cooling controller (×1),air cooling controller→cooler de casco,,,1/1
eaeb80711392775b,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,6,respirator airline filter (×1),respirator airline filter→filtro operario,,,1/1
6b59e75697b289ef,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,6,,,,,
76c7462030f28495,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,6,respirator airline filter (×1) | breathing tube (×2),respirator airline filter→filtro operario | breathing tube→tubo respirador,,,3/3
a62645b0e44f4c83,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,7,,,,,
0cfdf9297fcbdedc,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,7,helmet (×1),helmet→casco,,,1/1
64448c8f8c28b0ec,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,7,Panblast (×1) | helmet (×1) | Cosmo (×1),Panblast→Panblast | helmet→casco | Cosmo→Cosmo,,,3/3
0a89b17b6c7c5086,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,7,,,,,
ff5ab37a2dba37c2,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,7,,,,,
b88f2eb939317976,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,7,,,,,
b42c490b02fb4d84,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,7,helmet (×1),helmet→casco,,,1/1
6e4c00257a412776,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,7,,,,,
dec43d959f83914d,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,7,helmet (×2),helmet→casco,,,2/2
bfce686006ce6521,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,7,,,,,
d05bf0ccca2062c8,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,7,cape (×2),cape→capa,,,2/2
cd57530aaa35935b,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,7,air cooling controller (×1),air cooling controller→cooler de casco,,,1/1
fc57f65679016928,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,7,helmet (×1),helmet→casco,,,1/1
b98700f4ea0cc650,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,7,helmet (×1),helmet→casco,,,1/1
218658b2eac8a1e8,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,7,,,,,
df2707f16c4f6ec2,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,7,helmet (×1) | Cosmo (×1),helmet→casco | Cosmo→Cosmo,,,2/2
82c272a620809bba,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,7,cape (×1),cape→capa,,,1/1
237921272f14777c,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,8,air cooling controller (×1) | helmet (×1),air cooling controller→cooler de casco | helmet→casco,,,2/2
2ac943b2d927bd37,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,8,,,,,
2672a3763a87d23e,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,8,air cooling controller (×1) | helmet (×1),air cooling controller→cooler de casco | helmet→casco,,,2/2
53af1ecbd303f338,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,8,air cooling controller (×1),air cooling controller→cooler de casco,,,1/1
075c274140e47dbb,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,8,air cooling controller (×1),air cooling controller→cooler de casco,,,1/1
6de6bd826019f96e,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,8,air cooling controller (×1) | helmet (×1) | Cosmo (×1),air cooling controller→cooler de casco | helmet→casco,Cosmo→Cosmo,,2/3
cc14d40e67200d54,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,8,air cooling controller (×1) | helmet (×1),air cooling controller→cooler de casco | helmet→casco,,,2/2
bb59843788611ef7,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,8,,,,,
82507a4d4e867af4,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,8,helmet (×1),helmet→casco,,,1/1
405cf746fe26d112,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,8,,,,,
f766bd88a28dcd83,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,8,helmet (×2) | Cosmo (×1),helmet→casco | Cosmo→Cosmo,,,3/3
c55d766761c6bbf0,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,9,helmet (×2) | cape (×1),helmet→casco | cape→capa,,,3/3
e28fbcbf7ea30aa0,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,9,helmet (×1),helmet→casco,,,1/1
405789a0c6b9ff8f,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,9,respirator airline filter (×1),respirator airline filter→filtro operario,,,1/1
32193fe691ed6ec8,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,9,helmet (×2),helmet→casco,,,2/2
10077c343faa0b6c,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,9,helmet (×1) | cape (×1),helmet→casco | cape→capa,,,2/2
1dfa4cc3cb77663d,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,9,helmet (×1),helmet→casco,,,1/1
b71095f01482737e,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,9,Panblast (×1),Panblast→Panblast,,,1/1
dd2e1997a21d9577,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,9,Panblast (×1) | helmet (×1) | Cosmo (×1),Panblast→Panblast | Cosmo→Cosmo,helmet→casco,,2/3
dc684274754191d5,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,9,helmet (×2),helmet→casco,,,2/2
9b2414eb29c38e8b,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,9,breathing tube (×1) | helmet (×1),breathing tube→tubo respirador | helmet→casco,,,2/2
36d9dcbbaa8e57ce,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,9,breathing tube (×1),breathing tube→tubo respirador,,,1/1
7ca69231c09d0bec,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,9,breathing tube (×1) | helmet (×1),breathing tube→tubo respirador | helmet→casco,,,2/2
21bb51afc5dc9818,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,9,cape (×1),cape→capa,,,1/1
a17ed88d33ea9597,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,9,helmet (×1),helmet→casco,,,1/1
d5de9f5c71b1293e,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,9,cape (×1),cape→capa,,,1/1
cbc704fefe44a149,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,9,cape (×1),cape→capa,,,1/1
1bcf800b856fd376,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,9,cape (×1),cape→capa,,,1/1
fd4921b85f532b1a,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,9,,,,,
0f0201b8f615b25b,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,9,breathing tube (×2) | sealing band (×1) | cape (×3),breathing tube→tubo respirador | sealing band→banda de goma | cape→capa,,,6/6
7215ac9587771183,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,10,helmet (×1) | cape (×1),helmet→casco | cape→capa,,,2/2
a411613d11657a80,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,10,sealing band (×1),sealing band→banda de goma,,,1/1
cb495ecd10699c92,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,10,helmet (×1) | cape (×2),helmet→casco | cape→capa,,,3/3
152d15b956f57a3d,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,10,helmet (×2) | cape (×1),helmet→casco | cape→capa,,,3/3
1c0a4a1069f1f772,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,10,sealing band (×2) | helmet (×1) | cape (×1),sealing band→banda de goma | helmet→casco | cape→capa,,,4/4
67c917820a05eceb,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,10,helmet (×1),helmet→casco,,,1/1
3b8c389e23c4a683,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,10,helmet (×1) | cape (×1),helmet→casco | cape→capa,,,2/2
00ac52846590a2dc,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,10,outer lens (×1),outer lens→lámina exterior,,,1/1
e804412e2cfef306,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,10,outer lens (×1) | inner lens (×1),outer lens→lámina exterior | inner lens→lámina interior,,,2/2
49bcd587ec704c3f,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,10,,,,,
d36dcd91a2c5aeae,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,10,,,,,
cc8d4af66fbd860c,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,10,,,,,
65552ef0864faf05,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,10,,,,,
bf4aff4eb4f006a5,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,10,inner lens (×1),inner lens→lámina interior,,,1/1
a9bb630638e31ec7,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,10,,,,,
c2fa0a0ee2422c96,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,10,inner lens (×1) | helmet (×1),inner lens→lámina interior | helmet→casco,,,2/2
62caf361c90e4286,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,10,sealing band (×2) | inner lens (×1) | helmet (×1),sealing band→banda de goma | inner lens→lámina interior | helmet→casco,,,4/4
eb4feb4242394515,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,11,,,,,
d7c71e6298f48923,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,11,inner lens (×2),inner lens→lámina interior,,,2/2
65a565f99f612c61,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,11,inner lens (×2) | helmet (×1),inner lens→lámina interior | helmet→casco,,,3/3
af8c32fb1d6917ff,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,11,inner lens (×1) | Cosmo (×1),inner lens→lámina interior | Cosmo→Cosmo,,,2/2
ed059efee26447d2,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,11,inner lens (×1),inner lens→lámina interior,,,1/1
770c3f25dd8c9deb,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,11,inner lens (×1) | helmet (×1),helmet→casco,inner lens→lámina interior,,1/2
0d95d942cc4ff571,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,11,helmet (×1),helmet→casco,,,1/1
016b17a2285f757d,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,11,helmet (×1),helmet→casco,,,1/1
9f461b3f4817ff38,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,11,helmet (×1),helmet→casco,,,1/1
78c14efd5d4ae376,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,11,helmet (×1),helmet→casco,,,1/1
a846cff4a623ce83,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,11,helmet (×1),helmet→casco,,,1/1
46f1b557bb9051f9,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,11,helmet (×2),helmet→casco,,,2/2
44ca0b806ce5c101,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,12,inner collar-outer cape (×1) | suspension harness kit (×1) | air cooling controller (×1) | Cosmo inner lens (×1) | breathing tube (×2) | sealing band (×1) | AcoustiFlex (×1) | outer lens (×1) | inner lens (×1) | helmet (×4) | Cosmo (×4) | cape (×1) | NPT (×1) | BSP (×1),suspension harness kit→arnes de casco Galaxi | air cooling controller→cooler de casco | Cosmo inner lens→laminas interiores Cosmo | sealing band→banda de goma | AcoustiFlex→AcoustiFlex | outer lens→lámina exterior | inner lens→lámina interior | helmet→casco | Cosmo→Cosmo,inner collar-outer cape→capa Titan | breathing tube→tubo respirador | cape→capa | NPT→NPT | BSP→BSP,,15/21
40ccda33f8d6c568,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,12,air cooling controller (×1) | Cosmo (×2),air cooling controller→cooler de casco | Cosmo→Cosmo,,,3/3
6b9e3aca3510bc3b,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,13,helmet (×1) | Cosmo (×1),helmet→casco | Cosmo→Cosmo,,,2/2
606642322a117109,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,16,,,,,
a24ce634b3726af0,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,17,,,,,
6123d64e134da22a,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,30,,,,,
41f9054f64cb5eb4,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,57,,,,,
85d060049d1cddfb,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,58,,,,,
3a0f36e14860c327,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,58,,,,,
0bd2a1d99fa19fe6,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,102,,,,,
03f30e018f915d42,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,114,,,,,
36eb4c0254684211,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0078-01.pdf,115,,,,,
01213ee50ae8d522,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0079-00.pdf,1,,,,,
aa0dbca6c96ad079,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0079-00.pdf,1,Panblast (×3) | helmet (×1) | Galaxy (×1) | ISO (×1),Panblast→Panblast | helmet→casco | Galaxy→Galaxy | ISO→ISO,,,6/6
542254c006366aaa,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0079-00.pdf,2,Panblast (×1) | helmet (×2) | Galaxy (×1),Panblast→Panblast | helmet→casco | Galaxy→Galaxy,,,4/4
512e22823a1d28fd,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0079-00.pdf,2,,,,,
b01fb47e9c812169,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0079-00.pdf,2,,,,,
0a010fef19b3243b,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0079-00.pdf,2,,,,,
0723df5ed06a02a7,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0079-00.pdf,2,,,,,
464cd05cf8c8e544,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0079-00.pdf,2,,,,,
1d5b8298c541050a,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0079-00.pdf,2,,,,,
63de6c42e49e1bd2,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0079-00.pdf,2,,,,,
353cfb7e4215b6cd,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0079-00.pdf,2,helmet (×1) | Galaxy (×1),Galaxy→Galaxy,helmet→casco,,1/2
5b69dc4471364498,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0079-00.pdf,2,,,,,
27f0227adde37e34,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0079-00.pdf,2,helmet (×1),helmet→casco,,,1/1
3a8dfd1f6cbfd8cb,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0079-00.pdf,2,,,,,
29226810fea8be82,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0079-00.pdf,2,,,,,
b0fc4b922c9feb70,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0079-00.pdf,2,,,,,
79303bfb11d4aff4,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0079-00.pdf,2,respirator airline filter (×1) | Panblast (×2) | PBF (×2),respirator airline filter→filtro operario | Panblast→Panblast | PBF→PBF,,,5/5
af48c3d8ca4ba82d,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0079-00.pdf,2,helmet (×1) | Galaxy (×1),helmet→casco | Galaxy→Galaxy,,,2/2
1bb3873cc03232ef,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0079-00.pdf,2,Panblast (×1) | NPT (×1) | BSP (×1),Panblast→Panblast | NPT→NPT | BSP→BSP,,,3/3
71519e837d40b522,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0079-00.pdf,2,helmet (×1),helmet→casco,,,1/1
8451db3f28533212,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0079-00.pdf,2,,,,,
99081253d1b4cfe9,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0079-00.pdf,2,,,,,
891211c26243b968,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0079-00.pdf,2,helmet (×1),helmet→casco,,,1/1
181046df34e65a74,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0079-00.pdf,2,,,,,
03a8070dbc9d8dae,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0079-00.pdf,2,,,,,
f562af9ebdfe65d6,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0079-00.pdf,2,,,,,
7b67ce909f6485c3,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0079-00.pdf,2,,,,,
b17cefd3d03798b4,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0079-00.pdf,2,,,,,
33f69f4b39b47e3a,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0079-00.pdf,3,,,,,
fe9bdf4fcff2b527,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0079-00.pdf,3,helmet (×1),helmet→casco,,,1/1
8de2b5c182050ee7,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0079-00.pdf,3,helmet (×1),helmet→casco,,,1/1
78a9b3ca8ad1c401,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0079-00.pdf,3,helmet (×1),helmet→casco,,,1/1
a573a26f85b7172c,supplied_air_respirator_helmets_and_accessories,ZVP-PC-0079-00.pdf,3,,,,,
